price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,city,month,day,is_renovated
397500.0,4.0,2.5,2570,7859,2.0,0,0,3,2570,0,Maple Valley,6,30,0
245000.0,3.0,2.75,1300,14197,1.0,0,0,3,860,440,Kent,6,30,0
535000.0,3.0,1.0,1580,6300,1.0,0,0,3,1180,400,Seattle,6,30,1
449000.0,4.0,2.5,2960,6031,2.0,0,0,3,2960,0,Maple Valley,6,30,0
490000.0,4.0,3.0,2330,3497,2.0,0,0,3,1920,410,Seattle,6,30,0
345000.0,2.0,1.0,970,5750,1.0,0,0,4,970,0,Seattle,6,30,1
327500.0,3.0,2.25,2310,7200,2.0,0,0,3,2310,0,Kent,6,30,1
436500.0,4.0,2.5,2290,11173,2.0,0,0,4,2290,0,Renton,6,30,0
550000.0,3.0,2.25,1720,9600,1.0,0,0,4,1220,500,Redmond,6,30,0
441000.0,2.0,1.5,1190,3400,1.0,0,0,3,990,200,Seattle,6,30,1
406500.0,2.0,1.0,870,5750,1.0,0,0,4,870,0,Seattle,6,30,1
243000.0,2.0,1.5,1068,1758,2.0,0,0,3,1068,0,Kenmore,6,30,1
359500.0,4.0,2.75,2140,10316,2.0,0,0,3,2140,0,Auburn,6,30,0
408000.0,5.0,3.25,2820,6589,1.5,0,0,3,2320,500,Seattle,6,30,1
480000.0,4.0,3.0,2440,9664,2.0,0,0,3,1890,550,Kenmore,6,30,1
875000.0,4.0,1.5,1800,3245,1.5,0,0,4,1800,0,Seattle,6,30,0
308000.0,3.0,1.0,1010,8800,1.0,0,0,4,1010,0,Seattle,6,30,1
880000.0,4.0,2.75,3220,4392,1.5,0,0,4,2320,900,Seattle,6,30,0
491500.0,3.0,2.25,1470,4322,2.0,0,0,3,1470,0,Issaquah,6,30,0
515000.0,3.0,2.5,2600,4506,2.0,0,0,3,2600,0,Kenmore,6,30,0
255000.0,2.0,1.0,1320,9967,1.0,0,0,3,940,380,Seattle,6,30,1
635000.0,3.0,2.5,3350,4007,2.0,0,0,3,2550,800,Kirkland,6,30,0
850000.0,3.0,2.5,2650,2387,2.0,0,0,3,1830,820,Seattle,6,30,1
265000.0,2.0,2.0,1860,10856,1.0,0,0,3,1260,600,Seattle,6,30,1
349810.0,3.0,1.0,960,8855,1.0,0,0,4,960,0,Shoreline,6,30,1
972000.0,4.0,1.75,2010,6300,1.0,0,2,5,1610,400,Seattle,6,30,0
330000.0,4.0,2.5,2340,11784,2.0,0,0,3,2340,0,Kent,6,30,0
500000.0,4.0,3.0,3720,15048,3.0,0,0,3,3720,0,Renton,6,30,1
544000.0,3.0,2.5,1460,1613,2.0,0,0,3,1180,280,Seattle,6,30,0
439000.0,3.0,2.5,3180,7904,1.0,0,0,3,1810,1370,Renton,6,30,0
530000.0,4.0,2.25,1980,15086,2.0,0,0,3,1980,0,Sammamish,6,30,1
427500.0,2.0,2.0,1090,934,3.0,0,0,3,1090,0,Seattle,6,30,0
337000.0,4.0,2.5,2230,5970,2.0,0,0,4,2230,0,Other,6,30,0
1095000.0,4.0,2.75,3330,9143,2.0,0,0,4,3330,0,Kirkland,6,30,0
435000.0,4.0,2.0,1880,3840,1.0,0,0,3,970,910,Seattle,6,30,0
765000.0,5.0,3.0,2870,5700,1.0,0,0,3,1950,920,Seattle,6,30,1
492650.0,4.0,1.75,2120,9786,1.0,0,0,3,1640,480,Shoreline,6,30,1
383962.0,4.0,2.5,2700,6998,2.0,0,0,3,2700,0,Other,6,30,0
950000.0,4.0,2.5,3670,7680,2.5,0,0,3,3670,0,Issaquah,6,30,0
457000.0,3.0,2.5,1220,1330,2.0,0,0,3,1010,210,Seattle,6,30,0
882566.0,4.0,2.5,3560,5265,3.0,0,0,3,3560,0,Redmond,6,30,0
963000.0,4.0,3.25,3530,8589,2.0,0,0,3,3530,0,Kirkland,6,30,0
345000.0,4.0,2.5,2280,5000,2.0,0,0,3,2280,0,Maple Valley,6,30,0
314500.0,3.0,2.0,2050,13303,1.0,0,0,3,2050,0,Federal Way,7,1,0
349500.0,3.0,2.0,1270,3600,1.0,0,0,3,1270,0,Seattle,7,1,1
165050.0,3.0,1.0,1200,8514,1.0,0,0,3,1200,0,Other,7,1,1
580000.0,3.0,2.5,2200,11000,2.0,0,2,3,2200,0,Bellevue,7,1,0
330000.0,3.0,2.5,1680,11312,1.0,0,0,3,1080,600,Seattle,7,1,1
875000.0,5.0,3.5,3840,8279,2.0,0,0,3,3840,0,Sammamish,7,1,0
500000.0,2.0,1.0,950,4500,1.0,0,2,3,850,100,Seattle,7,1,1
274900.0,4.0,2.5,1970,6600,2.0,0,0,3,1970,0,Kent,7,1,1
219950.0,3.0,1.5,1620,9310,1.0,0,0,4,1620,0,Other,7,1,0
691500.0,4.0,2.5,2600,7200,2.0,0,0,3,2600,0,Seattle,7,1,1
459500.0,2.0,1.0,1250,3825,1.0,0,0,3,850,400,Seattle,7,1,0
955500.0,4.0,1.75,2130,5080,1.5,0,0,3,2130,0,Seattle,7,1,1
328950.0,4.0,1.75,2550,8976,1.0,0,0,5,1300,1250,Kent,7,1,0
307000.0,3.0,1.0,1150,6000,1.5,0,0,3,1150,0,Other,7,1,1
382500.0,3.0,1.75,1040,9000,1.0,0,0,4,1040,0,Issaquah,7,1,0
1150000.0,4.0,2.5,3340,10422,2.0,0,0,3,3340,0,Kirkland,7,1,0
478000.0,3.0,2.25,1640,3896,2.0,0,0,3,1640,0,Issaquah,7,1,0
260000.0,2.0,1.0,770,7906,1.0,0,0,4,770,0,Shoreline,7,1,0
616000.0,4.0,1.75,1700,5846,1.0,0,0,3,1700,0,Seattle,7,1,1
540000.0,3.0,1.75,2050,9580,1.0,0,0,3,1400,650,Sammamish,7,1,0
300000.0,3.0,2.25,1660,5128,2.0,0,0,3,1660,0,Other,7,1,0
507500.0,3.0,1.75,1990,9594,1.0,0,0,3,1190,800,Redmond,7,1,1
241000.0,3.0,2.0,1770,7000,1.0,0,0,3,1770,0,Auburn,7,1,0
548000.0,4.0,2.5,2440,11005,2.0,0,0,3,2440,0,Other,7,1,0
345000.0,2.0,1.0,1080,7775,1.0,0,0,3,1080,0,Seattle,7,1,1
280000.0,3.0,1.0,1090,10710,1.0,0,0,4,1090,0,Renton,7,1,0
450000.0,3.0,1.75,1400,13775,1.0,0,0,3,1400,0,Kenmore,7,1,1
515000.0,3.0,2.5,2010,7200,2.0,0,0,3,2010,0,Kenmore,7,1,0
1014250.0,3.0,1.0,1640,12855,1.5,0,0,5,1500,140,Bellevue,7,1,0
739900.0,5.0,2.5,3290,5029,2.0,0,0,3,3290,0,Sammamish,7,1,1
600000.0,2.0,2.5,2510,14878,2.0,0,0,3,2510,0,Other,7,1,1
370000.0,2.0,1.0,860,6050,1.0,0,0,3,860,0,Seattle,7,1,1
729032.0,4.0,2.5,2840,12866,1.0,0,0,4,1780,1060,Bellevue,7,1,0
510000.0,3.0,1.75,1750,7020,2.0,0,0,3,1750,0,Other,7,1,1
1080000.0,3.0,2.75,3890,7216,2.0,0,1,3,3260,630,Seattle,7,1,1
337000.0,3.0,2.25,1460,941,3.0,0,0,3,1460,0,Seattle,7,1,0
563000.0,4.0,1.0,1410,3376,1.5,0,0,5,1410,0,Seattle,7,1,1
245000.0,3.0,2.0,1190,4072,1.5,0,0,5,1190,0,Seattle,7,1,0
590000.0,3.0,2.0,1410,6413,1.0,0,0,4,910,500,Seattle,7,1,1
695000.0,3.0,2.0,2500,4080,1.5,0,0,5,1680,820,Seattle,7,1,1
402500.0,2.0,1.0,800,2280,1.0,0,0,5,800,0,Seattle,7,1,0
435000.0,3.0,2.5,2530,13446,2.0,0,0,3,2530,0,Other,7,1,0
300000.0,3.0,2.75,2090,9620,1.0,0,0,3,1340,750,Federal Way,7,1,1
600000.0,5.0,2.25,2980,7781,1.0,0,0,3,1580,1400,Seattle,7,1,1
205000.0,3.0,1.75,1170,8239,1.0,0,0,3,1170,0,Other,7,1,1
357500.0,3.0,3.5,2080,5100,2.0,0,0,3,2080,0,Maple Valley,7,1,1
1110000.0,5.0,3.25,3350,4000,2.0,0,0,4,2510,840,Seattle,7,1,0
332888.0,2.0,2.5,1050,1029,2.0,0,0,3,950,100,Seattle,7,1,0
174000.0,2.0,1.0,900,13531,1.0,0,0,3,900,0,Other,7,1,1
515000.0,2.0,1.0,1050,5000,1.0,0,0,5,1050,0,Seattle,7,1,0
485000.0,4.0,1.75,1430,4096,2.0,0,0,3,1430,0,Seattle,7,1,1
217500.0,3.0,1.75,1400,9546,1.0,0,0,4,1400,0,Federal Way,7,1,0
820000.0,3.0,2.25,2880,9750,2.0,0,0,3,2880,0,Bellevue,7,1,0
102500.0,2.0,1.0,820,4320,1.0,0,0,3,820,0,Seattle,7,1,1
540000.0,4.0,2.5,2180,10140,1.0,0,0,4,1180,1000,Redmond,7,1,0
600000.0,2.0,1.0,910,2002,1.5,0,0,3,910,0,Seattle,7,1,1
406000.0,4.0,1.0,1580,8475,1.5,0,2,4,1580,0,Seattle,7,1,0
620000.0,4.0,3.0,2130,6325,1.0,0,0,5,1440,690,Seattle,7,1,1
401000.0,3.0,2.0,1240,11172,1.0,0,0,3,1000,240,Sammamish,7,1,0
725000.0,3.0,1.75,1860,6000,2.0,0,2,4,1860,0,Seattle,7,1,0
276000.0,1.0,0.75,370,1801,1.0,0,0,5,370,0,Seattle,7,1,0
500000.0,5.0,3.25,3130,12087,2.0,0,0,3,2180,950,Issaquah,7,1,0
260000.0,3.0,2.25,1920,9680,1.0,0,0,4,1300,620,Kent,7,1,1
431000.0,4.0,2.5,2300,6087,2.0,0,0,3,2300,0,Renton,7,1,0
321000.0,4.0,2.5,1830,9601,2.0,0,0,3,1830,0,Maple Valley,7,1,0
433000.0,4.0,1.5,1550,5053,1.0,0,0,4,1180,370,Seattle,7,1,0
920000.0,4.0,3.5,4080,10666,2.0,0,0,3,4080,0,Redmond,7,1,0
712000.0,3.0,2.5,2375,4094,2.0,0,0,3,2375,0,Redmond,7,1,0
505000.0,4.0,2.75,2200,9778,1.0,0,0,4,1100,1100,Bellevue,7,1,0
452000.0,3.0,1.75,1110,9012,1.0,0,0,4,1110,0,Redmond,7,1,0
581000.0,4.0,1.0,1630,2566,1.5,0,0,3,1630,0,Seattle,7,1,1
952500.0,4.0,1.5,2550,5055,2.0,0,0,4,2550,0,Seattle,7,1,0
808000.0,4.0,2.25,2500,8866,2.0,0,0,4,2500,0,Bellevue,7,1,0
476000.0,4.0,3.0,2890,6885,1.0,0,0,3,1590,1300,Seattle,7,1,1
535000.0,4.0,1.75,1420,5000,1.5,0,0,4,1420,0,Seattle,7,1,0
629800.0,3.0,2.5,2390,1984,2.0,0,0,3,2220,170,Issaquah,7,1,0
417838.0,4.0,2.5,2530,5048,2.0,0,0,3,2530,0,Maple Valley,7,1,0
399895.0,4.0,2.5,2701,4500,2.0,0,0,3,2701,0,Auburn,7,1,0
825000.0,4.0,2.75,3990,6637,2.0,0,0,3,3990,0,Redmond,7,1,0
300000.0,4.0,2.5,2303,3826,2.0,0,0,3,2303,0,Auburn,7,1,0
640000.0,2.0,2.25,1540,965,3.0,0,0,3,1540,0,Seattle,7,1,0
460000.0,3.0,2.5,1450,1053,2.0,0,0,3,940,510,Seattle,7,1,0
525000.0,2.0,2.5,1160,1458,2.0,0,0,3,1040,120,Seattle,7,1,1
499990.0,4.0,2.75,2910,6334,2.0,0,0,3,2910,0,Other,7,1,1
1020000.0,4.0,3.5,3770,8501,2.0,0,0,3,3770,0,Kirkland,7,1,0
675000.0,5.0,2.25,2900,10300,1.0,0,0,3,1450,1450,Bellevue,7,2,0
512031.0,3.0,1.75,1540,3000,1.0,0,2,3,770,770,Seattle,7,2,1
310000.0,2.0,1.0,700,3000,1.0,0,0,4,700,0,Seattle,7,2,1
1075000.0,3.0,2.5,3280,10302,1.0,0,0,3,1680,1600,Seattle,7,2,1
255000.0,4.0,2.0,2430,8960,1.0,0,0,3,1430,1000,Seattle,7,2,1
435000.0,3.0,2.5,1900,7984,2.0,0,0,3,1900,0,Other,7,2,0
453000.0,3.0,2.0,1660,15050,1.0,0,0,3,1260,400,Kirkland,7,2,1
260000.0,4.0,2.0,1620,7992,2.0,0,0,4,1620,0,Kent,7,2,0
659000.0,4.0,2.0,2090,10800,1.0,0,0,4,2090,0,Other,7,2,1
223000.0,3.0,2.0,1110,7231,1.0,0,0,4,1110,0,Kent,7,2,0
851000.0,5.0,3.25,3760,9792,2.0,0,0,3,2550,1210,Bellevue,7,2,0
605000.0,3.0,2.25,2080,12134,1.0,0,0,4,1530,550,Redmond,7,2,0
895000.0,4.0,2.25,1950,5950,1.0,0,0,3,1330,620,Seattle,7,2,1
519000.0,5.0,2.25,2570,13054,1.0,0,1,3,1470,1100,Other,7,2,1
535000.0,3.0,1.75,2330,12141,1.0,0,0,3,1390,940,Other,7,2,1
489000.0,3.0,3.0,3700,10375,2.0,0,0,3,3700,0,Other,7,2,0
250000.0,3.0,2.25,1920,7738,1.0,0,0,3,1520,400,Burien,7,2,1
580000.0,3.0,2.25,1900,3960,1.5,0,0,3,1200,700,Seattle,7,2,1
1038000.0,4.0,1.75,1440,13296,1.0,0,0,4,1440,0,Bellevue,7,2,0
599950.0,4.0,3.5,2500,3080,2.0,0,0,3,1810,690,Redmond,7,2,0
480000.0,3.0,2.0,1470,10052,1.0,0,0,4,1470,0,Seattle,7,2,0
329950.0,4.0,2.5,2120,4558,2.0,0,0,3,2120,0,Maple Valley,7,2,0
345000.0,5.0,2.5,2450,6994,2.0,0,0,3,2450,0,Kent,7,2,0
175000.0,4.0,2.5,1780,6000,2.0,0,0,3,1780,0,Des Moines,7,2,0
185000.0,5.0,1.0,1590,6700,1.5,0,0,3,1090,500,Seattle,7,2,1
690000.0,3.0,1.5,1760,4000,2.0,0,0,3,1760,0,Seattle,7,2,1
265000.0,4.0,3.0,1940,8170,1.0,0,0,4,1940,0,Shoreline,7,2,0
720000.0,4.0,3.0,3550,12327,1.5,0,0,4,2180,1370,Other,7,2,0
256000.0,4.0,2.5,2050,5787,2.0,0,0,3,2050,0,Des Moines,7,2,0
255000.0,4.0,2.25,1680,3179,2.0,0,0,3,1680,0,Auburn,7,2,0
540000.0,3.0,2.25,1320,1800,2.0,0,0,3,1320,0,Seattle,7,2,0
481015.0,3.0,2.25,1550,5511,2.0,0,0,3,1550,0,Kirkland,7,2,1
575000.0,3.0,1.75,2680,8625,1.0,0,0,5,1590,1090,Issaquah,7,2,0
475000.0,4.0,2.5,2040,7260,2.0,0,0,4,2040,0,Shoreline,7,2,0
732000.0,3.0,3.75,2670,6517,2.5,0,4,4,2020,650,Seattle,7,2,0
860000.0,4.0,1.75,1880,3720,1.5,0,0,4,1880,0,Seattle,7,2,0
389000.0,4.0,1.75,2400,7700,1.5,0,0,4,1500,900,Seattle,7,2,0
645000.0,3.0,1.75,2270,11472,1.0,0,0,4,1370,900,Seattle,7,2,0
475000.0,4.0,2.5,1850,5444,2.0,0,0,5,1850,0,Kirkland,7,2,0
550000.0,4.0,2.75,2160,5005,1.0,0,0,3,1430,730,Seattle,7,2,1
305000.0,2.0,1.0,2160,12960,1.0,0,0,3,1360,800,Other,7,2,1
782000.0,2.0,1.5,1570,3600,1.5,0,2,4,1320,250,Seattle,7,2,1
545000.0,3.0,2.0,1340,7200,1.5,0,0,4,1340,0,Seattle,7,2,0
394500.0,4.0,2.5,3002,6042,2.0,0,0,3,3002,0,Kent,7,2,1
600000.0,5.0,2.0,2190,9072,1.0,0,0,5,1110,1080,Redmond,7,2,0
300000.0,2.0,1.0,1010,11919,1.0,0,0,3,1010,0,Shoreline,7,2,1
330000.0,4.0,2.5,2105,6093,2.0,0,0,3,2105,0,Kent,7,2,0
723000.0,4.0,2.25,2430,4748,1.5,0,0,3,1630,800,Seattle,7,2,1
480000.0,5.0,2.5,2160,7737,2.0,0,0,3,2160,0,Snoqualmie,7,2,1
496000.0,2.0,1.0,900,9260,1.0,0,0,3,900,0,Seattle,7,2,0
625000.0,3.0,3.0,1820,1641,3.0,0,0,3,1540,280,Seattle,7,2,0
475000.0,4.0,2.0,2100,13468,1.0,0,0,5,1050,1050,Seattle,7,2,0
275250.0,3.0,2.25,1520,7199,2.0,0,0,4,1520,0,Maple Valley,7,2,0
253000.0,2.0,1.0,1310,7128,1.0,0,0,4,940,370,Kent,7,2,0
630000.0,4.0,2.5,2190,9880,1.0,0,0,4,1410,780,Kirkland,7,2,0
660500.0,5.0,2.5,2950,5500,1.5,0,0,5,1720,1230,Seattle,7,2,0
262000.0,5.0,1.0,1870,7800,1.0,0,0,3,1580,290,Seattle,7,2,1
552000.0,3.0,2.5,1840,9900,1.0,0,0,3,1840,0,Bellevue,7,2,0
736000.0,2.0,1.0,1500,4000,1.0,0,0,3,1100,400,Seattle,7,2,0
355000.0,3.0,1.75,1730,7416,1.5,0,0,3,1730,0,Shoreline,7,2,1
305000.0,3.0,1.0,1580,7424,1.0,0,0,3,1010,570,Renton,7,2,1
484998.0,4.0,2.5,1540,1870,2.0,0,0,3,1540,0,Issaquah,7,2,0
1054690.0,4.0,3.5,3390,3979,2.0,0,0,3,2610,780,Seattle,7,2,0
334500.0,2.0,1.5,830,1858,2.0,0,0,3,830,0,Seattle,7,2,0
475000.0,4.0,2.75,2620,6178,2.0,0,0,3,2620,0,Other,7,2,1
309780.0,3.0,2.5,2242,4500,2.0,0,0,3,2242,0,Auburn,7,2,0
795000.0,4.0,2.5,2890,7798,2.0,0,0,3,2890,0,Bellevue,7,2,0
274500.0,3.0,2.25,1450,4050,2.0,0,0,3,1450,0,Maple Valley,7,2,0
265050.0,2.0,1.5,800,2119,2.0,0,0,3,800,0,Seattle,7,2,0
567500.0,3.0,2.5,2280,2502,2.0,0,0,3,1880,400,Issaquah,7,2,0
285000.0,5.0,2.5,2270,6300,2.0,0,0,3,2270,0,Auburn,7,3,0
445838.0,3.0,2.5,2250,5692,2.0,0,0,3,2250,0,Seattle,7,3,0
304900.0,4.0,1.75,2600,11325,1.0,0,0,4,1610,990,Kent,7,3,0
940000.0,4.0,2.0,2490,9525,2.0,0,0,5,2490,0,Other,7,3,0
1127000.0,4.0,2.5,3160,8281,2.0,0,0,4,3160,0,Kirkland,7,3,0
290000.0,3.0,1.0,1440,11250,1.0,0,0,3,1440,0,Renton,7,3,1
250000.0,3.0,1.75,1770,8868,1.0,0,0,4,1770,0,Auburn,7,3,0
342000.0,4.0,2.5,2300,6448,2.0,0,0,3,2300,0,Kent,7,3,0
1012000.0,4.0,2.5,2980,16263,2.0,0,0,3,2980,0,Bellevue,7,3,0
400000.0,4.0,2.25,2230,7200,1.0,0,0,4,1300,930,Shoreline,7,3,0
312500.0,3.0,1.75,1830,7969,1.0,0,0,3,930,900,Renton,7,3,1
267000.0,3.0,1.0,1740,10875,1.0,0,0,4,1020,720,Other,7,3,0
575000.0,3.0,1.75,1530,6743,1.0,0,0,3,1410,120,Seattle,7,3,1
810000.0,3.0,1.5,1520,9041,1.0,0,0,4,1520,0,Bellevue,7,3,1
850000.0,3.0,2.5,3230,5000,2.0,0,2,5,2430,800,Seattle,7,3,0
1015000.0,3.0,3.25,3620,4000,2.0,0,0,3,2730,890,Seattle,7,3,0
240000.0,3.0,1.75,1570,8750,1.0,0,0,3,1570,0,Burien,7,3,1
198000.0,4.0,1.75,2080,7200,1.0,0,0,4,1050,1030,Auburn,7,3,0
565000.0,4.0,2.5,2230,8624,1.0,0,0,4,1430,800,Redmond,7,3,0
340000.0,8.0,2.75,2790,6695,1.0,0,0,3,1470,1320,Shoreline,7,3,1
815000.0,4.0,2.5,3150,4203,2.0,0,0,3,3150,0,Kirkland,7,3,0
588000.0,5.0,3.0,2190,4900,2.0,0,0,5,1490,700,Seattle,7,3,0
280500.0,4.0,2.5,1890,6962,2.0,0,0,3,1890,0,Auburn,7,3,0
509000.0,2.0,1.5,1930,3521,2.0,0,0,3,1930,0,Bellevue,7,3,0
490600.0,3.0,2.5,3316,11447,2.0,0,0,3,3316,0,Federal Way,7,3,0
650000.0,3.0,1.5,1380,4500,1.0,0,0,5,1380,0,Other,7,3,0
715000.0,3.0,4.0,2080,2250,3.0,0,4,3,2080,0,Seattle,7,3,0
529950.0,3.0,1.0,1240,5000,1.5,0,0,5,1240,0,Seattle,7,3,1
265000.0,3.0,1.0,1020,8610,1.0,0,0,5,1020,0,Renton,7,3,0
610000.0,3.0,2.0,2300,13418,1.0,0,0,3,1430,870,Bellevue,7,3,1
554729.0,4.0,2.5,2020,4350,2.0,0,0,5,1730,290,Seattle,7,3,0
395000.0,5.0,1.75,1840,10453,1.0,0,2,3,1360,480,Burien,7,3,1
341000.0,3.0,1.0,1390,4814,1.5,0,0,3,1390,0,Seattle,7,3,1
264500.0,4.0,2.25,2060,11385,1.0,0,0,4,1200,860,Federal Way,7,3,0
640000.0,3.0,2.25,1980,10115,1.0,0,0,3,1980,0,Bellevue,7,3,1
430000.0,3.0,1.5,1810,5080,1.0,0,0,3,1030,780,Seattle,7,3,1
410000.0,4.0,2.5,1700,9000,1.0,0,0,5,1700,0,Kirkland,7,3,0
220000.0,4.0,1.0,1200,6000,1.5,0,0,3,1200,0,Seattle,7,3,1
405500.0,2.0,2.75,1350,1252,2.0,0,0,3,1120,230,Seattle,7,3,0
633000.0,4.0,2.5,2360,10000,1.0,0,3,3,1980,380,Seattle,7,3,1
295950.0,2.0,1.0,1190,6200,1.0,0,0,3,1190,0,Shoreline,7,3,1
605000.0,4.0,2.5,2800,10786,1.0,0,0,3,1420,1380,Bellevue,7,3,1
255000.0,2.0,1.5,920,1598,2.0,0,0,3,920,0,Seattle,7,3,0
474000.0,3.0,1.75,1530,8000,2.0,0,0,3,1530,0,Redmond,7,3,0
370000.0,2.0,1.0,860,5040,1.0,0,0,3,860,0,Seattle,7,3,1
288000.0,3.0,2.5,1520,3593,2.0,0,0,3,1520,0,Maple Valley,7,3,1
100000.0,2.0,0.75,660,5240,1.0,0,0,4,660,0,Kent,7,3,1
1150000.0,5.0,2.5,3580,8921,2.0,0,0,3,3580,0,Kirkland,7,3,0
600000.0,5.0,2.25,3000,13899,2.0,0,0,4,3000,0,Redmond,7,3,0
515000.0,5.0,3.25,2740,9629,1.0,0,0,5,1390,1350,Other,7,3,0
345000.0,4.0,2.5,2040,5523,2.0,0,0,3,2040,0,Burien,7,3,0
850000.0,3.0,2.0,2470,8800,2.0,0,0,3,2470,0,Other,7,3,1
439990.0,3.0,2.5,1930,1348,2.0,0,0,3,1300,630,Seattle,7,3,0
554950.0,3.0,2.5,2950,10254,2.0,0,0,3,2950,0,Renton,7,3,0
605000.0,3.0,2.5,2610,6405,2.0,0,0,3,2610,0,Snoqualmie,7,3,0
609000.0,3.0,1.75,1630,1526,3.0,0,0,3,1630,0,Seattle,7,3,0
425000.0,3.0,1.5,1400,1022,3.0,0,0,3,1400,0,Seattle,7,3,0
399900.0,2.0,1.75,1410,1005,1.5,0,0,3,900,510,Issaquah,7,3,0
519995.0,4.0,3.0,2590,6160,2.0,0,0,3,2590,0,Renton,7,3,0
625000.0,3.0,1.5,1300,7200,1.0,0,0,5,1300,0,Kirkland,7,4,0
600000.0,3.0,2.5,2320,7609,2.0,0,0,3,2320,0,Issaquah,7,4,0
671000.0,4.0,3.0,3130,5700,1.5,0,0,3,1750,1380,Seattle,7,5,0
459500.0,3.0,1.75,1470,4950,1.0,0,0,3,1030,440,Seattle,7,5,0
499000.0,3.0,2.5,1540,1326,3.0,0,0,3,1390,150,Seattle,7,5,0
395000.0,3.0,1.75,1480,7700,1.0,0,0,3,1480,0,Kirkland,7,6,0
861990.0,5.0,2.75,3595,5639,2.0,0,0,3,3595,0,Redmond,7,7,0
382500.0,2.0,1.0,1190,4440,1.0,0,0,3,1190,0,Seattle,7,7,1
530000.0,3.0,1.75,1320,2500,1.0,0,0,3,870,450,Seattle,7,7,0
747500.0,4.0,2.25,2350,18600,2.0,0,0,4,2350,0,Kenmore,7,7,0
199990.0,3.0,1.0,1100,8560,1.0,0,0,3,1100,0,Federal Way,7,7,1
548800.0,4.0,1.0,1660,4704,1.5,0,0,3,1260,400,Seattle,7,7,1
588000.0,3.0,2.0,1860,4777,2.0,0,0,5,1860,0,Seattle,7,7,0
445000.0,2.0,2.0,1240,2500,2.0,0,0,3,1240,0,Seattle,7,7,0
300000.0,4.0,3.0,2200,10800,1.0,0,0,3,2200,0,Renton,7,7,1
480000.0,3.0,2.25,1680,9090,1.0,0,0,4,1130,550,Bellevue,7,7,0
300000.0,3.0,1.0,930,5160,1.5,0,0,5,930,0,Seattle,7,7,1
527000.0,6.0,3.5,3000,8401,1.0,0,0,3,1500,1500,Seattle,7,7,1
875000.0,3.0,1.5,1820,12686,1.0,0,0,4,1820,0,Bellevue,7,7,0
266000.0,4.0,2.25,1995,7102,2.0,0,0,4,1995,0,Federal Way,7,7,0
866000.0,4.0,3.25,3990,9786,2.0,0,0,3,3990,0,Redmond,7,7,1
335950.0,2.0,1.5,800,5192,1.0,0,0,5,800,0,Seattle,7,7,0
215000.0,3.0,1.0,960,9563,1.0,0,0,5,960,0,Federal Way,7,7,0
481000.0,4.0,2.5,2286,8269,2.0,0,0,3,2286,0,Renton,7,7,0
320000.0,3.0,1.75,2220,11646,1.0,0,0,3,1270,950,Kenmore,7,7,1
295000.0,3.0,1.75,1940,7500,1.5,0,0,4,1940,0,Other,7,7,1
295000.0,3.0,1.5,1640,7222,2.0,0,0,4,1640,0,Seattle,7,7,0
320000.0,3.0,1.0,1120,10576,1.0,0,0,4,1120,0,Other,7,7,0
780000.0,4.0,2.0,2600,4800,1.0,0,2,3,1400,1200,Seattle,7,7,0
437500.0,3.0,2.0,1490,4800,2.0,0,0,5,1490,0,Seattle,7,7,1
443000.0,5.0,1.75,1650,3000,1.5,0,0,3,1650,0,Seattle,7,7,0
575000.0,4.0,2.5,2400,6137,2.0,0,0,3,2400,0,Sammamish,7,7,1
245000.0,2.0,1.0,1500,6685,1.0,0,0,3,1190,310,Seattle,7,7,1
450000.0,3.0,2.5,1990,12793,2.0,0,0,3,1990,0,Kenmore,7,7,0
536000.0,2.0,1.5,1130,746,2.0,0,0,3,1030,100,Seattle,7,7,0
685000.0,3.0,3.25,2030,11070,2.0,0,0,4,2030,0,Redmond,7,7,0
373000.0,4.0,1.75,1590,7920,2.0,0,0,4,1590,0,Shoreline,7,7,1
450000.0,3.0,1.75,1480,8394,1.0,0,0,4,1480,0,Redmond,7,7,0
645000.0,4.0,2.5,2690,18653,2.0,0,0,3,2690,0,Sammamish,7,7,0
230000.0,3.0,1.0,1390,6000,1.0,0,0,3,1390,0,Renton,7,7,1
593000.0,3.0,2.75,1830,1850,2.0,0,0,3,1690,140,Issaquah,7,7,0
558000.0,2.0,2.0,1580,5750,1.0,0,0,5,790,790,Seattle,7,7,0
538250.0,3.0,2.25,2590,15229,2.0,0,3,3,2590,0,Des Moines,7,7,0
475000.0,5.0,2.5,2510,8050,1.0,0,0,4,1490,1020,Kirkland,7,7,0
209950.0,3.0,1.5,1180,7300,1.0,0,0,4,1180,0,Auburn,7,7,0
821000.0,3.0,2.75,2760,8476,1.0,0,0,4,1690,1070,Other,7,7,0
665000.0,5.0,2.0,2800,17788,1.0,0,0,4,1400,1400,Kirkland,7,7,0
339000.0,3.0,2.5,1450,3748,2.0,0,0,3,1450,0,Snoqualmie,7,7,1
631500.0,4.0,2.0,2530,5650,1.5,0,0,4,1910,620,Seattle,7,7,0
570000.0,3.0,2.0,1640,2808,1.0,0,3,4,820,820,Seattle,7,7,0
437000.0,3.0,1.75,2220,17568,1.0,0,0,4,2220,0,Other,7,7,0
542500.0,3.0,2.5,2040,10086,2.0,0,0,3,2040,0,Redmond,7,7,1
